w	ri
494.2	1.209e-07
494.4	1.1959e-07
494.6	1.183e-07
494.8	1.1702e-07
495.0	1.1576e-07
495.2	1.1063e-07
495.4	1.0573e-07
495.6	1.0105e-07
495.8	9.6569e-08
496.0	9.2291e-08
496.2	8.8201e-08
496.4	8.4293e-08
496.6	8.0559e-08
496.8	7.6989e-08
497.0	7.3578e-08
497.2	7.3845e-08
497.4	7.443e-08
497.6	7.5019e-08
497.8	7.5613e-08
498.0	7.6211e-08
498.2	7.6814e-08
498.4	7.7422e-08
498.6	7.8035e-08
498.8	7.8652e-08
499.0	7.9275e-08
499.2	8.0021e-08
499.4	8.0796e-08
499.6	8.1579e-08
499.8	8.237e-08
500.0	8.3168e-08
500.2	8.3974e-08
500.4	8.4788e-08
500.6	8.561e-08
500.8	8.644e-08
501.0	8.7278e-08
501.2	8.6704e-08
501.4	8.5693e-08
501.6	8.4695e-08
501.8	8.3707e-08
502.0	8.2732e-08
502.2	8.1768e-08
502.4	8.0815e-08
502.6	7.9873e-08
502.8	7.8942e-08
503.0	7.8022e-08
503.2	7.3733e-08
503.4	6.826e-08
503.6	6.3193e-08
503.8	5.8502e-08
504.0	5.4159e-08
504.2	5.0139e-08
504.4	4.6417e-08
504.6	4.2971e-08
504.8	3.9781e-08
505.0	3.6828e-08
505.2	2.5089e-08
505.4	1.4437e-08
505.6	9.8001e-09
505.8	2.1152e-08
506.0	4.5655e-08
506.2	4.7883e-08
506.4	3.1658e-08
506.6	2.391e-08
506.8	2.0226e-08
507.0	1.7372e-08
507.2	3.1348e-08
507.4	5.6567e-08
507.6	4.4542e-08
507.8	1.5304e-08
508.0	1.0099e-08
508.2	1.5556e-08
508.4	2.3963e-08
508.6	1.6564e-08
508.8	1.0679e-08
509.0	8.2018e-09
509.2	8.1913e-09
509.4	1.1059e-08
509.6	2.7537e-08
509.8	6.8565e-08
510.0	7.8726e-08
510.2	7.5385e-08
510.4	5.6278e-08
510.6	2.3177e-08
510.8	1.6243e-08
511.0	2.299e-08
511.2	4.4897e-08
511.4	8.1207e-08
511.6	1.9514e-08
511.8	3.3712e-08
512.0	4.1139e-08
512.2	2.2786e-08
512.4	3.5909e-08
512.6	5.9571e-08
512.8	1.5572e-08
513.0	1.5526e-08
513.2	3.7492e-08
513.4	7.1379e-08
513.6	5.2325e-08
513.8	5.5978e-08
514.0	2.3123e-08
514.2	2.3103e-08
514.4	8.4859e-08
514.6	2.3031e-08
514.8	2.3346e-08
515.0	3.672e-08
515.2	6.1267e-08
515.4	4.9248e-08
515.6	1.6266e-08
515.8	4.2679e-08
516.0	2.8627e-08
516.2	2.1622e-08
516.4	5.2702e-08
516.6	8.4113e-08
516.8	6.5115e-08
517.0	3.1285e-08
517.2	1.7703e-08
517.4	1.4609e-08
517.6	1.9338e-08
517.8	4.6295e-08
518.0	5.6414e-08
518.2	3.3891e-08
518.4	1.7803e-08
518.6	1.2876e-08
518.8	2.9404e-08
519.0	3.7958e-08
519.2	4.7748e-08
519.4	6.8134e-08
519.6	1.4171e-08
519.8	1.4152e-08
520.0	2.1892e-08
520.2	3.3544e-08
520.4	4.0658e-08
520.6	3.7838e-08
520.8	3.3977e-08
521.0	1.4143e-08
521.2	1.3977e-08
521.4	1.3938e-08
521.6	2.5476e-08
521.8	5.4573e-08
522.0	2.146e-08
522.2	2.0609e-08
522.4	2.7638e-08
522.6	4.6116e-08
522.8	3.0768e-08
523.0	2.335e-08
523.2	7.9212e-08
523.4	5.5685e-08
523.6	2.8155e-08
523.8	3.8685e-08
524.0	1.7904e-08
524.2	2.3372e-08
524.4	2.797e-08
524.6	1.4802e-08
524.8	3.2281e-08
525.0	3.9444e-08
525.2	3.9309e-08
525.4	6.9418e-08
525.6	7.8111e-08
525.8	4.2704e-08
526.0	1.464e-08
526.2	6.7402e-08
526.4	2.372e-08
